3689.7754827850	0.0226752646
3685.9833188767	0.0231798366
3682.1911549684	0.0238255449
3678.3989910601	0.0244576614
3674.6068271518	0.0251002014
3670.8146632435	0.0257464126
3667.0224993351	0.0263760239
3663.2303354268	0.0269870125
3659.4381715185	0.0275769290
3655.6460076102	0.0281466767
3651.8538437019	0.0286974944
3648.0616797936	0.0292322375
3644.2695158853	0.0297522079
3640.4773519770	0.0302680470
3636.6851880687	0.0307835601
3632.8930241604	0.0313118994
3629.1008602521	0.0318552963
3625.3086963437	0.0324175693
3621.5165324354	0.0329953395
3617.7243685271	0.0335813016
3613.9322046188	0.0341664329
3610.1400407105	0.0347408354
3606.3478768022	0.0352990739
3602.5557128939	0.0358377956
3598.7635489856	0.0363658294
3594.9713850773	0.0368851796
3591.1792211690	0.0374068655
3587.3870572606	0.0379260257
3583.5948933523	0.0384412371
3579.8027294440	0.0389406942
3576.0105655357	0.0394199528
3572.2184016274	0.0398742221
3568.4262377191	0.0403056256
3564.6340738108	0.0407205001
3560.8419099025	0.0411307029
3557.0497459942	0.0415469036
3553.2575820859	0.0419839248
3549.4654181776	0.0424448960
3545.6732542692	0.0429137014
3541.8810903609	0.0433652140
3538.0889264526	0.0437543727
3534.2967625443	0.0440516099
3530.5045986360	0.0442358181
3526.7124347277	0.0443398878
3522.9202708194	0.0443911888
3519.1281069111	0.0444643423
3515.3359430028	0.0446047485
3511.5437790945	0.0448512845
3507.7516151862	0.0452184156
3503.9594512778	0.0456980169
3500.1672873695	0.0462608673
3496.3751234612	0.0468710884
3492.5829595529	0.0475018620
3488.7907956446	0.0481311977
3484.9986317363	0.0487638563
3481.2064678280	0.0494170263
3477.4143039197	0.0501058064
3473.6221400114	0.0508415960
3469.8299761031	0.0516041555
3466.0378121948	0.0523679331
3462.2456482864	0.0530913323
3458.4534843781	0.0537128039
3454.6613204698	0.0542042442
3450.8691565615	0.0545051508
3447.0769926532	0.0546271689
3443.2848287449	0.0545617156
3439.4926648366	0.0544153862
3435.7005009283	0.0542450286
3431.9083370200	0.0541908816
3428.1161731117	0.0543370843
3424.3240092034	0.0547374934
3420.5318452950	0.0554127023
3416.7396813867	0.0563062988
3412.9475174784	0.0573725551
3409.1553535701	0.0584672168
3405.3631896618	0.0595370233
3401.5710257535	0.0604799353
3397.7788618452	0.0612896904
3393.9866979369	0.0619705394
3390.1945340286	0.0625900701
3386.4023701203	0.0632278994
3382.6102062120	0.0639399514
3378.8180423036	0.0648055822
3375.0258783953	0.0658174753
3371.2337144870	0.0669789165
3367.4415505787	0.0682163388
3363.6493866704	0.0694959462
3359.8572227621	0.0707693547
3356.0650588538	0.0720319301
3352.2728949455	0.0732886419
3348.4807310372	0.0745543614
3344.6885671289	0.0758184567
3340.8964032205	0.0770707354
3337.1042393122	0.0782873705
3333.3120754039	0.0794721320
3329.5199114956	0.0806365982
3325.7277475873	0.0818102807
3321.9355836790	0.0830218345
3318.1434197707	0.0842789263
3314.3512558624	0.0855842903
3310.5590919541	0.0869184509
3306.7669280458	0.0882727504
3302.9747641375	0.0896357298
3299.1826002291	0.0910038278
3295.3904363208	0.0923679546
3291.5982724125	0.0937139094
3287.8061085042	0.0950148106
3284.0139445959	0.0962714478
3280.2217806876	0.0974873304
3276.4296167793	0.0987039581
3272.6374528710	0.0999270678
3268.8452889627	0.1011614949
3265.0531250544	0.1023626402
3261.2609611461	0.1035110503
3257.4687972377	0.1045941412
3253.6766333294	0.1056331471
3249.8844694211	0.1066446602
3246.0923055128	0.1076309755
3242.3001416045	0.1085763574
3238.5079776962	0.1094680503
3234.7158137879	0.1103236750
3230.9236498796	0.1111720204
3227.1314859713	0.1120744571
3223.3393220630	0.1130366400
3219.5471581547	0.1140563041
3215.7549942463	0.1150877923
3211.9628303380	0.1161182001
3208.1706664297	0.1171680614
3204.3785025214	0.1182838753
3200.5863386131	0.1195358112
3196.7941747048	0.1209301278
3193.0020107965	0.1224663779
3189.2098468882	0.1241206303
3185.4176829799	0.1258910447
3181.6255190716	0.1277610958
3177.8333551633	0.1297065318
3174.0411912549	0.1316398829
3170.2490273466	0.1335175782
3166.4568634383	0.1353422999
3162.6646995300	0.1371648610
3158.8725356217	0.1391118318
3155.0803717134	0.1412502080
3151.2882078051	0.1436177492
3147.4960438968	0.1462101340
3143.7038799885	0.1489282250
3139.9117160802	0.1516689807
3136.1195521718	0.1543449312
3132.3273882635	0.1568962038
3128.5352243552	0.1593887508
3124.7430604469	0.1619165391
3120.9508965386	0.1645807326
3117.1587326303	0.1674917489
3113.3665687220	0.1707432419
3109.5744048137	0.1743611693
3105.7822409054	0.1783286631
3101.9900769971	0.1825680584
3098.1979130888	0.1869508475
3094.4057491804	0.1914172173
3090.6135852721	0.1959491372
3086.8214213638	0.2005704939
3083.0292574555	0.2053839266
3079.2370935472	0.2105439603
3075.4449296389	0.2161695808
3071.6527657306	0.2223398983
3067.8606018223	0.2290486246
3064.0684379140	0.2362185270
3060.2762740057	0.2438120246
3056.4841100974	0.2518116236
3052.6919461890	0.2602200508
3048.8997822807	0.2690619230
3045.1076183724	0.2783899903
3041.3154544641	0.2882006764
3037.5232905558	0.2984156013
3033.7311266475	0.3088729382
3029.9389627392	0.3193757236
3026.1467988309	0.3298937380
3022.3546349226	0.3404654264
3018.5624710143	0.3511196673
3014.7703071060	0.3618440330
3010.9781431976	0.3725761771
3007.1859792893	0.3833127320
3003.3938153810	0.3941121101
2999.6016514727	0.4050320089
2995.8094875644	0.4160796702
2992.0173236561	0.4271331429
2988.2251597478	0.4378764033
2984.4329958395	0.4481229782
2980.6408319312	0.4580061138
2976.8486680229	0.4678818285
2973.0565041146	0.4781724811
2969.2643402062	0.4890226126
2965.4721762979	0.5000622869
2961.6800123896	0.5108404756
2957.8878484813	0.5211491585
2954.0956845730	0.5311184525
2950.3035206647	0.5411912799
2946.5113567564	0.5519356132
2942.7191928481	0.5634920001
2938.9270289398	0.5752344131
2935.1348650315	0.5863778591
2931.3427011231	0.5966032147
2927.5505372148	0.6062318683
2923.7583733065	0.6159781814
2919.9662093982	0.6261608005
2916.1740454899	0.6360496879
2912.3818815816	0.6447824836
2908.5897176733	0.6525047421
2904.7975537650	0.6602969766
2901.0053898567	0.6693158746
2897.2132259484	0.6798467636
2893.4210620401	0.6908913851
2889.6288981317	0.7009270787
2885.8367342234	0.7091083527
2882.0445703151	0.7154167295
2878.2524064068	0.7202872634
2874.4602424985	0.7243856192
2870.6680785902	0.7280500531
2866.8759146819	0.7308409810
2863.0837507736	0.7318803668
2859.2915868653	0.7312180996
2855.4994229570	0.7307332754
2851.7072590487	0.7318410873
2847.9150951403	0.7327880859
2844.1229312320	0.7311537266
2840.3307673237	0.7275300026
2836.5386034154	0.7245596647
2832.7464395071	0.7232012749
2828.9542755988	0.7214794755
2825.1621116905	0.7170392871
2821.3699477822	0.7097384334
2817.5777838739	0.7002878189
2813.7856199656	0.6878417730
2809.9934560573	0.6727714539
2806.2012921489	0.6606719494
2802.4091282406	0.6570734382
2798.6169643323	0.6582524776
2794.8248004240	0.6537410617
2791.0326365157	0.6386636496
2787.2404726074	0.6189187169
2783.4483086991	0.6026028395
2779.6561447908	0.5901316404
2775.8639808825	0.5756847858
2772.0718169742	0.5561984777
2768.2796530659	0.5356636643
2764.4874891575	0.5214634538
2760.6953252492	0.5190812945
2756.9031613409	0.5283752680
2753.1109974326	0.5407944322
2749.3188335243	0.5429909229
2745.5266696160	0.5306155682
2741.7345057077	0.5168793797
2737.9423417994	0.5174951553
2734.1501778911	0.5274481773
2730.3580139828	0.5251715183
2726.5658500745	0.5020240545
2722.7736861661	0.4744356871
2718.9815222578	0.4622784257
2715.1893583495	0.4672671258
2711.3971944412	0.4776802957
2707.6050305329	0.4830370247
2703.8128666246	0.4786179066
2700.0207027163	0.4649028480
2696.2285388080	0.4476017058
2692.4363748997	0.4319905937
2688.6442109914	0.4153903425
2684.8520470830	0.3907782137
2681.0598831747	0.3576284349
2677.2677192664	0.3243618309
2673.4755553581	0.3017464578
2669.6833914498	0.2976029515
2665.8912275415	0.3141646981
2662.0990636332	0.3452927470
2658.3068997249	0.3782231510
2654.5147358166	0.4022791684
2650.7225719083	0.4154318571
2646.9304080000	0.4203714728
2643.1382440916	0.4162515402
2639.3460801833	0.3991074860
2635.5539162750	0.3710029125
2631.7617523667	0.3426413536
2627.9695884584	0.3228972256
2624.1774245501	0.3105422258
2620.3852606418	0.3000238240
2616.5930967335	0.2896263003
2612.8009328252	0.2801954448
2609.0087689169	0.2714055479
2605.2166050086	0.2629447281
2601.4244411002	0.2553674877
2597.6322771919	0.2487100065
2593.8401132836	0.2433952242
2590.0479493753	0.2409652919
2586.2557854670	0.2416696250
2582.4636215587	0.2438967824
2578.6714576504	0.2461683452
2574.8792937421	0.2468412817
2571.0871298338	0.2441078126
2567.2949659255	0.2397520244
2563.5028020172	0.2392281443
2559.7106381088	0.2443459779
2555.9184742005	0.2497904450
2552.1263102922	0.2501876056
2548.3341463839	0.2467220426
2544.5419824756	0.2435379624
2540.7498185673	0.2415385246
2536.9576546590	0.2391665280
2533.1654907507	0.2366773933
2529.3733268424	0.2351682037
2525.5811629341	0.2336865366
2521.7889990258	0.2308096588
2517.9968351174	0.2268055826
2514.2046712091	0.2225456834
2510.4125073008	0.2182522416
2506.6203433925	0.2138213217
2502.8281794842	0.2091477960
2499.0360155759	0.2042620182
2495.2438516676	0.1993772388
2491.4516877593	0.1946402043
2487.6595238510	0.1901303232
2483.8673599427	0.1858517528
2480.0751960343	0.1815552711
2476.2830321260	0.1771282852
2472.4908682177	0.1728000194
2468.6987043094	0.1686681509
2464.9065404011	0.1646449417
2461.1143764928	0.1606803238
2457.3222125845	0.1566740870
2453.5300486762	0.1526443660
2449.7378847679	0.1487842202
2445.9457208596	0.1450679451
2442.1535569513	0.1413111240
2438.3613930429	0.1375085562
2434.5692291346	0.1338615268
2430.7770652263	0.1305369288
2426.9849013180	0.1273868084
2423.1927374097	0.1241613477
2419.4005735014	0.1209105700
2415.6084095931	0.1177669168
2411.8162456848	0.1146790534
2408.0240817765	0.1116026267
2404.2319178682	0.1085508913
2400.4397539599	0.1055769995
2396.6475900515	0.1027434617
2392.8554261432	0.0999969244
2389.0632622349	0.0972697660
2385.2710983266	0.0945724174
2381.4789344183	0.0919129848
2377.6867705100	0.0893217400
2373.8946066017	0.0867807567
2370.1024426934	0.0842433125
2366.3102787851	0.0817776695
2362.5181148768	0.0794294775
2358.7259509685	0.0771897882
2354.9337870601	0.0750844404
2351.1416231518	0.0730266571
2347.3494592435	0.0709270984
2343.5572953352	0.0688643903
2339.7651314269	0.0669303536
2335.9729675186	0.0650965422
2332.1808036103	0.0632354096
2328.3886397020	0.0613307357
2324.5964757937	0.0595271885
2320.8043118854	0.0578613617
2317.0121479771	0.0562663898
2313.2199840687	0.0547068082
2309.4278201604	0.0531670861
2305.6356562521	0.0516672805
2301.8434923438	0.0501503460
2298.0513284355	0.0485804528
2294.2591645272	0.0470218733
2290.4670006189	0.0454906970
2286.6748367106	0.0440312251
2282.8826728023	0.0426706523
2279.0905088940	0.0413522944
2275.2983449856	0.0400208384
2271.5061810773	0.0386825204
2267.7140171690	0.0374779776
2263.9218532607	0.0364434049
2260.1296893524	0.0354488641
2256.3375254441	0.0344070755
2252.5453615358	0.0333750062
2248.7531976275	0.0324713439
2244.9610337192	0.0315827988
2241.1688698109	0.0305652078
2237.3767059026	0.0293872934
2233.5845419942	0.0281494148
